timestamp,symbol,open,high,low,close,trades,volume,vwap,lastSize,turnover,homeNotional,foreignNotional
2016-11-03 00:00:00+00:00,XBTUSD,732.37,755.0,719.9,747.56,2638,4490739,730.0762,1,615109083845,6151.090838449978,4490739.0
2016-11-04 00:00:00+00:00,XBTUSD,747.56,751.85,659.0,684.5,8824,18721932,713.7198,995,2623152355437,26231.523554369858,18721932.0
2016-11-05 00:00:00+00:00,XBTUSD,684.5,707.47,679.76,700.06,5015,6358036,695.7683,100,913817583922,9138.175839219988,6358036.0
2016-11-06 00:00:00+00:00,XBTUSD,700.06,707.47,693.77,701.45,2193,2644738,700.5352,1,377532237502,3775.322375020021,2644738.0
2016-11-07 00:00:00+00:00,XBTUSD,701.45,719.15,687.0,709.1,3850,6147766,704.9999,13163,872028832238,8720.288322379958,6147766.0
2016-11-08 00:00:00+00:00,XBTUSD,709.1,709.31,696.75,701.34,2007,2480274,702.6962,999,352967615422,3529.676154220011,2480274.0
2016-11-09 00:00:00+00:00,XBTUSD,701.34,713.0,699.61,709.0,1860,3309053,706.8636,293,468133266662,4681.332666620001,3309053.0
2016-11-10 00:00:00+00:00,XBTUSD,709.0,739.0,708.0,722.63,4668,11989712,728.0193,1500,1646896596702,16468.96596701997,11989712.0
2016-11-11 00:00:00+00:00,XBTUSD,722.63,723.72,710.25,714.02,2145,4378648,714.1786,1000,613104113507,6131.041135069999,4378648.0
2016-11-12 00:00:00+00:00,XBTUSD,714.02,718.5,710.51,718.5,1986,3512459,714.7094,1883,491454558819,4914.545588190026,3512459.0
2016-11-13 00:00:00+00:00,XBTUSD,718.5,721.94,699.73,704.53,1544,2887101,709.5016,500,406920847314,4069.208473139994,2887101.0
2016-11-14 00:00:00+00:00,XBTUSD,704.53,704.5,679.84,700.11,2385,5153879,692.6215,1,744115913183,7441.159131830003,5153879.0
2016-11-15 00:00:00+00:00,XBTUSD,700.11,707.04,699.06,705.92,1100,2156250,703.0767,4605,306687957360,3066.8795736000047,2156250.0
2016-11-16 00:00:00+00:00,XBTUSD,705.92,717.89,705.0,712.0,1963,2616519,712.8193,3500,367067340338,3670.6734033800126,2616519.0
2016-11-17 00:00:00+00:00,XBTUSD,712.0,763.0,708.79,746.59,4988,10650191,738.1599,500,1442804576215,14428.045762149968,10650191.0
2016-11-18 00:00:00+00:00,XBTUSD,746.59,757.82,736.0,738.88,4180,7566231,745.6288,14,1014750389250,10147.503892499897,7566231.0
2016-11-19 00:00:00+00:00,XBTUSD,738.88,754.06,733.0,752.6,2253,4739459,745.5787,1440,635678935277,6356.789352769994,4739459.0
2016-11-20 00:00:00+00:00,XBTUSD,752.6,764.12,730.02,750.0,2731,7697704,747.9823,2500,1029129888547,10291.298885470012,7697704.0
2016-11-21 00:00:00+00:00,XBTUSD,750.0,755.7,706.0,726.23,4854,10064329,729.3414,2160,1379924272951,13799.242729509988,10064329.0
2016-11-22 00:00:00+00:00,XBTUSD,726.23,738.94,724.63,735.82,1879,3832062,732.7296,46,522986013041,5229.860130409997,3832062.0
2016-11-23 00:00:00+00:00,XBTUSD,735.82,754.84,732.16,751.57,2020,4912893,746.5807,9500,658055888130,6580.55888130001,4912893.0
2016-11-24 00:00:00+00:00,XBTUSD,751.57,753.2,730.0,740.47,2499,5425369,739.7106,19119,733445089819,7334.450898189979,5425369.0
2016-11-25 00:00:00+00:00,XBTUSD,740.47,744.0,722.0,735.36,3262,6100525,733.2615,2000,831972343357,8319.723433570003,6100525.0
2016-11-26 00:00:00+00:00,XBTUSD,735.36,737.66,723.0,737.4,2190,5338231,731.6466,1500,729622254642,7296.222546420002,5338231.0
2016-11-27 00:00:00+00:00,XBTUSD,737.4,738.64,721.63,729.5,1813,3342078,729.8151,25000,457936490814,4579.364908139999,3342078.0
2016-11-28 00:00:00+00:00,XBTUSD,729.5,735.0,724.0,727.66,1662,3745555,729.6341,1000,513350123047,5133.501230470008,3745555.0
2016-11-29 00:00:00+00:00,XBTUSD,727.66,732.82,727.7,731.63,1308,2270663,730.5936,333,310798846752,3107.988467520001,2270663.0
2016-11-30 00:00:00+00:00,XBTUSD,731.63,732.6,727.14,731.02,1583,1612631,730.5509,415,220742177815,2207.4217781499983,1612631.0
2016-12-01 00:00:00+00:00,XBTUSD,731.02,745.7,730.04,742.41,2032,3077042,739.842,10,415908339671,4159.083396709985,3077042.0
2016-12-02 00:00:00+00:00,XBTUSD,742.41,756.51,741.88,753.8,2325,4256204,751.6536,480,566246250300,5662.462502999998,4256204.0
2016-12-03 00:00:00+00:00,XBTUSD,753.8,780.21,753.65,773.0,4277,9347994,769.3195,200,1215106637436,12151.066374360033,9347994.0
2016-12-04 00:00:00+00:00,XBTUSD,773.0,773.01,757.14,763.7,1897,3567591,763.1491,25,467484725198,4674.847251980012,3567591.0
2016-12-05 00:00:00+00:00,XBTUSD,763.7,772.06,760.45,771.9,1963,3177048,765.5385,12800,415008341465,4150.083414650003,3177048.0
2016-12-06 00:00:00+00:00,XBTUSD,771.9,772.06,740.0,750.46,3768,7726126,752.961,1460,1026105273560,10261.052735599987,7726126.0
2016-12-07 00:00:00+00:00,XBTUSD,750.46,759.31,749.32,758.01,1907,3472910,754.5689,580,460252280927,4602.522809269995,3472910.0
2016-12-08 00:00:00+00:00,XBTUSD,758.01,768.96,751.0,762.96,2080,3837061,760.5546,20,504511991813,5045.119918130009,3837061.0
2016-12-09 00:00:00+00:00,XBTUSD,762.96,772.45,760.38,765.01,1698,3172780,767.4185,290,413436248806,4134.362488059992,3172780.0
2016-12-10 00:00:00+00:00,XBTUSD,765.01,773.36,764.83,769.81,1153,2559790,769.2781,5000,332752916324,3327.5291632400063,2559790.0
2016-12-11 00:00:00+00:00,XBTUSD,769.81,777.73,769.75,773.14,1323,2521198,774.1496,2000,325674287560,3256.7428756000004,2521198.0
2016-12-12 00:00:00+00:00,XBTUSD,773.14,773.15,761.4,768.97,1947,3710679,765.8844,1,484497365461,4844.973654610006,3710679.0
2016-12-13 00:00:00+00:00,XBTUSD,768.97,783.0,768.55,779.11,2364,4146102,777.1276,13,533517507196,5335.175071960001,4146102.0
2016-12-14 00:00:00+00:00,XBTUSD,779.11,792.1,761.25,772.3,2722,6427160,778.5252,571,825561907637,8255.619076370001,6427160.0
2016-12-15 00:00:00+00:00,XBTUSD,772.3,779.8,766.99,777.39,1331,3048757,774.7734,10,393505710023,3935.0571002300026,3048757.0
2016-12-16 00:00:00+00:00,XBTUSD,777.39,779.0,774.98,776.69,792,2180513,777.2001,3545,280561072198,2805.61072198,2180513.0
2016-12-17 00:00:00+00:00,XBTUSD,776.69,784.0,772.8,780.3,2329,4656446,778.8041,13000,597900039124,5979.000391239993,4656446.0
2016-12-18 00:00:00+00:00,XBTUSD,780.3,792.73,779.3,788.85,1435,3892630,787.4078,3000,494363943907,4943.639439069996,3892630.0
2016-12-19 00:00:00+00:00,XBTUSD,788.85,791.96,782.66,788.74,1322,4063920,787.8172,1250,515846104107,5158.461041070001,4063920.0
2016-12-20 00:00:00+00:00,XBTUSD,788.74,792.46,787.68,790.04,919,1931101,789.9393,9990,244462764892,2444.62764892,1931101.0
2016-12-21 00:00:00+00:00,XBTUSD,790.04,807.43,788.11,800.72,2529,6143988,795.469,1490,772376236449,7723.76236448999,6143988.0
2016-12-22 00:00:00+00:00,XBTUSD,800.72,839.0,797.5,836.11,5569,12386810,817.9691,3000,1514347374067,15143.473740670004,12386810.0
2016-12-23 00:00:00+00:00,XBTUSD,836.11,877.36,830.63,860.11,6582,16429663,856.854,2781,1917455154236,19174.551542360055,16429663.0
2016-12-24 00:00:00+00:00,XBTUSD,860.11,943.76,859.58,924.71,11061,36854308,901.697,2000,4087246543727,40872.46543726983,36854308.0
2016-12-25 00:00:00+00:00,XBTUSD,924.71,927.18,880.0,895.02,5302,18458431,902.0549,200,2046269244995,20462.692449950093,18458431.0
2016-12-26 00:00:00+00:00,XBTUSD,895.02,897.49,861.2,892.55,4524,16050086,875.3272,130,1833619138150,18336.1913815,16050086.0
2016-12-27 00:00:00+00:00,XBTUSD,892.55,916.0,889.38,903.95,4363,11954738,904.7317,1,1321363259001,13213.632590010018,11954738.0
2016-12-28 00:00:00+00:00,XBTUSD,903.95,946.76,898.84,933.98,6227,19463552,928.4017,4000,2096465893185,20964.65893184994,19463552.0
2016-12-29 00:00:00+00:00,XBTUSD,933.98,978.0,932.26,975.05,9218,30477206,957.8085,3000,3181987014283,31819.87014282986,30477206.0
2016-12-30 00:00:00+00:00,XBTUSD,975.05,980.0,941.72,973.23,5737,20133032,964.1435,7084,2088191156776,20881.911567760108,20133032.0
2016-12-31 00:00:00+00:00,XBTUSD,973.23,971.8,924.93,957.57,5901,17415803,950.2632,30,1832745741626,18327.457416260007,17415803.0
2017-01-01 00:00:00+00:00,XBTUSD,957.57,968.39,940.0,968.29,3334,12869720,955.484,5673,1346934477198,13469.344771980019,12869720.0
2017-01-02 00:00:00+00:00,XBTUSD,968.29,1009.87,960.9,1001.15,6104,20292354,989.8932,2998,2049957405616,20499.57405615995,20292354.0
2017-01-03 00:00:00+00:00,XBTUSD,1001.15,1035.0,996.54,1022.76,9717,37013221,1016.9112,13997,3639787386802,36397.87386802003,37013221.0
2017-01-04 00:00:00+00:00,XBTUSD,1022.76,1040.66,1003.0,1036.9,5708,21522604,1025.6095,5562,2098535721258,20985.357212579973,21522604.0
2017-01-05 00:00:00+00:00,XBTUSD,1036.9,1177.9,1036.49,1152.0,15978,59945268,1105.1067,20000,5424427507576,54244.27507575978,59945268.0
2017-01-06 00:00:00+00:00,XBTUSD,1152.0,1180.45,876.08,1005.33,22150,93256039,1019.3472,20000,9148668094643,91486.68094642965,93256039.0
2017-01-07 00:00:00+00:00,XBTUSD,1005.33,1029.24,841.75,895.85,15400,54631519,919.7094,10721,5940128953417,59401.289534169766,54631519.0
2017-01-08 00:00:00+00:00,XBTUSD,895.85,912.72,805.03,908.22,13892,34472340,861.4748,1800,4001556470257,40015.56470257022,34472340.0
2017-01-09 00:00:00+00:00,XBTUSD,908.22,939.33,877.58,909.25,11676,25132654,911.9594,4000,2755910237707,27559.102377069885,25132654.0
2017-01-10 00:00:00+00:00,XBTUSD,909.25,911.04,860.21,895.46,6929,17125191,889.4265,908,1925421325298,19254.21325298,17125191.0
2017-01-11 00:00:00+00:00,XBTUSD,895.46,916.99,893.38,904.0,4342,10754420,905.2231,5000,1188048223482,11880.48223482001,10754420.0
2017-01-12 00:00:00+00:00,XBTUSD,904.0,918.9,725.44,764.2,16439,40654731,807.7218,1500,5033291332541,50332.91332540975,40654731.0
2017-01-13 00:00:00+00:00,XBTUSD,764.2,819.87,724.0,789.37,9978,21958396,771.7538,4,2845280761726,28452.80761725992,21958396.0
2017-01-14 00:00:00+00:00,XBTUSD,789.37,831.11,752.91,822.3,6123,16685784,800.9098,4000,2083355057633,20833.55057632993,16685784.0
2017-01-15 00:00:00+00:00,XBTUSD,822.3,836.1,796.07,808.9,5245,12374030,820.3244,150,1508437556093,15084.37556092997,12374030.0
2017-01-16 00:00:00+00:00,XBTUSD,808.9,819.0,800.86,816.54,3599,7907074,810.7341,1800,975305227205,9753.052272050012,7907074.0
2017-01-17 00:00:00+00:00,XBTUSD,816.54,834.99,811.56,824.03,4243,9586760,824.5111,80,1162729827787,11627.298277869997,9586760.0
2017-01-18 00:00:00+00:00,XBTUSD,824.03,912.63,822.98,903.71,10687,21292139,876.1708,1,2430140023347,24301.400233470053,21292139.0
2017-01-19 00:00:00+00:00,XBTUSD,903.71,915.0,830.0,880.0,9722,20864102,872.0981,14690,2392422245212,23924.22245211997,20864102.0
2017-01-20 00:00:00+00:00,XBTUSD,880.0,905.6,874.16,893.0,7029,13326281,890.0677,9725,1497224904158,14972.249041579942,13326281.0
2017-01-21 00:00:00+00:00,XBTUSD,893.0,897.46,877.1,890.59,4347,9021036,889.2841,870,1014416809049,10144.168090490024,9021036.0
2017-01-22 00:00:00+00:00,XBTUSD,890.59,928.0,888.05,917.4,5070,10845428,914.7457,2210,1185624326997,11856.243269969982,10845428.0
2017-01-23 00:00:00+00:00,XBTUSD,917.4,935.56,878.55,921.54,8019,17679151,911.2614,900,1940089148148,19400.891481480056,17679151.0
2017-01-24 00:00:00+00:00,XBTUSD,921.54,928.0,905.63,910.22,4337,9519013,918.3158,100,1036576284148,10365.762841479986,9519013.0
2017-01-25 00:00:00+00:00,XBTUSD,910.22,927.54,878.47,883.18,7897,17176581,899.1997,7,1910219521957,19102.195219569905,17176581.0
2017-01-26 00:00:00+00:00,XBTUSD,883.18,903.06,882.5,894.19,3840,8284461,892.7455,629,927981298364,9279.812983640004,8284461.0
2017-01-27 00:00:00+00:00,XBTUSD,894.19,918.04,892.24,913.26,4485,6868194,906.0023,4771,758077198915,7580.771989149994,6868194.0
2017-01-28 00:00:00+00:00,XBTUSD,913.26,921.3,904.0,915.7,8148,11963721,912.6502,400,1310886339333,13108.863393330024,11963721.0
2017-01-29 00:00:00+00:00,XBTUSD,915.7,921.0,915.19,917.9,1980,2826407,917.9786,1544,307896897062,3078.968970620002,2826407.0
2017-01-30 00:00:00+00:00,XBTUSD,917.9,920.02,911.04,912.71,1788,2692282,915.8348,100,293972067976,2939.7206797599974,2692282.0
2017-01-31 00:00:00+00:00,XBTUSD,912.71,920.3,910.01,916.26,1936,2969419,915.6838,696,324286702340,3242.867023400006,2969419.0
2017-02-01 00:00:00+00:00,XBTUSD,916.26,973.95,916.36,969.15,8657,14230533,949.9383,4500,1498054740718,14980.547407179927,14230533.0
2017-02-02 00:00:00+00:00,XBTUSD,969.15,989.0,960.92,985.3,7072,9316705,973.0371,4,957487288048,9574.872880480016,9316705.0
2017-02-03 00:00:00+00:00,XBTUSD,985.3,1014.84,968.89,1008.0,11861,18804912,994.8071,3948,1890319680402,18903.196804020114,18804912.0
2017-02-04 00:00:00+00:00,XBTUSD,1008.0,1027.01,985.75,1017.73,12734,22318525,1010.5195,400,2208640222538,22086.40222538004,22318525.0
2017-02-05 00:00:00+00:00,XBTUSD,1017.73,1046.67,1003.0,1035.09,11110,24541017,1023.3006,124,2398225818961,23982.25818960993,24541017.0
2017-02-06 00:00:00+00:00,XBTUSD,1035.09,1037.38,1005.43,1014.83,9186,20312523,1019.5759,77,1992267506402,19922.675064019935,20312523.0
2017-02-07 00:00:00+00:00,XBTUSD,1014.83,1033.0,1012.75,1025.0,5786,7211615,1024.3383,2222,704027478807,7040.274788069963,7211615.0
2017-02-08 00:00:00+00:00,XBTUSD,1025.0,1057.52,1024.72,1054.37,10298,15270248,1044.6046,155,1461835229110,14618.35229110005,15270248.0
2017-02-09 00:00:00+00:00,XBTUSD,1054.37,1072.78,994.8,1052.62,15817,35838124,1045.8829,958,3426612460034,34266.12460033986,35838124.0
2017-02-10 00:00:00+00:00,XBTUSD,1052.62,1081.05,927.72,984.02,27550,58932811,1000.3101,500,5891466298894,58914.66298893926,58932811.0
2017-02-11 00:00:00+00:00,XBTUSD,984.02,1003.0,934.5,988.11,17754,30153996,970.9209,86,3105725522721,31057.25522720979,30153996.0
2017-02-12 00:00:00+00:00,XBTUSD,988.11,1010.95,978.01,1003.0,8465,15308914,999.1308,2947,1532236546957,15322.365469570006,15308914.0
2017-02-13 00:00:00+00:00,XBTUSD,1003.0,1006.53,992.23,995.09,4926,6852679,998.1136,263,686568414238,6865.684142380011,6852679.0
2017-02-14 00:00:00+00:00,XBTUSD,995.09,1002.97,956.13,990.95,8175,15705639,982.1832,100,1599063709937,15990.63709937001,15705639.0
2017-02-15 00:00:00+00:00,XBTUSD,990.95,1021.79,975.0,1008.5,8832,16691893,1002.7576,1,1664603606730,16646.036067299945,16691893.0
2017-02-16 00:00:00+00:00,XBTUSD,1008.5,1012.0,994.01,1006.7,4606,5840460,1003.5929,88,581957011235,5819.57011234999,5840460.0
2017-02-17 00:00:00+00:00,XBTUSD,1006.7,1044.48,1006.51,1035.65,9893,16624041,1027.8549,19418,1617365688079,16173.65688079008,16624041.0
2017-02-18 00:00:00+00:00,XBTUSD,1035.65,1057.5,1026.3,1050.1,12104,21722362,1044.2883,4500,2080126662000,20801.266620000068,21722362.0
2017-02-19 00:00:00+00:00,XBTUSD,1050.1,1067.86,1022.05,1056.02,9337,19298680,1055.2865,100,1828763663977,18287.636639770048,19298680.0
2017-02-20 00:00:00+00:00,XBTUSD,1056.02,1058.16,1037.59,1050.44,6715,12108730,1049.3069,1000,1153981962863,11539.819628629992,12108730.0
2017-02-21 00:00:00+00:00,XBTUSD,1050.44,1094.7,1042.0,1085.07,8953,16509215,1066.5302,437,1547948623203,15479.48623203002,16509215.0
2017-02-22 00:00:00+00:00,XBTUSD,1085.07,1127.8,1068.21,1123.18,21631,41743050,1101.5157,100,3789641611541,37896.41611540998,41743050.0
2017-02-23 00:00:00+00:00,XBTUSD,1123.18,1128.9,1100.0,1114.27,17436,31854380,1115.5236,24,2855561981385,28555.61981384979,31854380.0
2017-02-24 00:00:00+00:00,XBTUSD,1114.27,1193.23,1110.39,1183.55,27561,46622434,1153.6287,6486,4041391347426,40413.91347426031,46622434.0
2017-02-25 00:00:00+00:00,XBTUSD,1183.55,1220.16,1030.0,1172.42,31557,77794209,1168.5519,1000,6657353190717,66573.53190716967,77794209.0
2017-02-26 00:00:00+00:00,XBTUSD,1172.42,1183.33,1125.0,1151.03,12658,27949897,1152.1799,13450,2425849183216,24258.49183216014,27949897.0
2017-02-27 00:00:00+00:00,XBTUSD,1151.03,1185.01,1130.58,1177.0,10150,21172640,1161.5751,17021,1822755623295,18227.556232950083,21172640.0
2017-02-28 00:00:00+00:00,XBTUSD,1177.0,1197.99,1165.95,1194.87,12218,21803886,1184.6797,198,1840507883878,18405.07883877991,21803886.0
2017-03-01 00:00:00+00:00,XBTUSD,1194.87,1212.66,1152.27,1187.31,15140,31384856,1191.3413,15,2634444123351,26344.441233509922,31384856.0
2017-03-02 00:00:00+00:00,XBTUSD,1187.31,1234.19,1182.4,1234.19,11878,25069015,1212.4592,100,2067642057804,20676.4205780399,25069015.0
2017-03-03 00:00:00+00:00,XBTUSD,1234.19,1279.0,1200.0,1257.65,16218,41418642,1245.392,59,3325787215062,33257.87215062009,41418642.0
2017-03-04 00:00:00+00:00,XBTUSD,1257.65,1297.0,1256.3,1291.0,15733,39431131,1277.694,5000,3086129743743,30861.29743743011,39431131.0
2017-03-05 00:00:00+00:00,XBTUSD,1291.0,1292.76,1235.01,1266.54,12536,36040668,1263.9988,8304,2851356258547,28513.562585469892,36040668.0
2017-03-06 00:00:00+00:00,XBTUSD,1266.54,1278.52,1238.01,1277.81,8759,19827628,1262.6581,50,1570309819183,15703.098191830071,19827628.0
2017-03-07 00:00:00+00:00,XBTUSD,1277.81,1284.9,1263.0,1279.79,8398,20812724,1275.6892,100,1631504116955,16315.041169549904,20812724.0
2017-03-08 00:00:00+00:00,XBTUSD,1279.79,1281.0,1166.0,1231.99,19092,55319867,1236.3537,20,4474458295281,44744.582952809986,55319867.0
2017-03-09 00:00:00+00:00,XBTUSD,1231.99,1239.97,1143.44,1151.59,27427,82456629,1186.2818,13638,6950925855231,69509.25855230988,82456629.0
2017-03-10 00:00:00+00:00,XBTUSD,1151.59,1206.0,1135.0,1189.87,19074,47703137,1175.0467,568,4059725558227,40597.25558227022,47703137.0
2017-03-11 00:00:00+00:00,XBTUSD,1189.87,1337.58,966.0,1119.08,38425,105434261,1195.7718,2,8817283281172,88172.83281172057,105434261.0
2017-03-12 00:00:00+00:00,XBTUSD,1119.08,1200.47,1107.88,1181.68,21888,33170387,1163.5754,20,2850730458195,28507.304581950175,33170387.0
2017-03-13 00:00:00+00:00,XBTUSD,1181.68,1236.88,1175.38,1227.04,19982,24150871,1212.4004,1,1991997400442,19919.974004420135,24150871.0
2017-03-14 00:00:00+00:00,XBTUSD,1227.04,1249.27,1212.76,1243.26,15390,24724492,1233.5932,1928,2004269026023,20042.69026023006,24724492.0
2017-03-15 00:00:00+00:00,XBTUSD,1243.26,1263.35,1225.45,1246.62,13291,17946218,1245.7489,100,1440613580784,14406.135807839973,17946218.0
2017-03-16 00:00:00+00:00,XBTUSD,1246.62,1264.84,1242.51,1260.28,8193,14362472,1253.2899,1,1145992091084,11459.920910839961,14362472.0
2017-03-17 00:00:00+00:00,XBTUSD,1260.28,1260.27,1134.54,1174.0,22553,51238296,1192.8619,250,4295419028019,42954.19028018975,51238296.0
2017-03-18 00:00:00+00:00,XBTUSD,1174.0,1173.51,1065.0,1068.98,31805,89088990,1118.2055,3000,7967149961012,79671.49961012042,89088990.0
2017-03-19 00:00:00+00:00,XBTUSD,1068.98,1099.64,936.0,970.0,46273,120443995,1006.5932,184,11965574601819,119655.74601818953,120443995.0
2017-03-20 00:00:00+00:00,XBTUSD,970.0,1066.33,969.78,1018.82,24785,42910547,1018.4025,1000,4213526778277,42135.26778277007,42910547.0
2017-03-21 00:00:00+00:00,XBTUSD,1018.82,1053.95,1014.74,1037.99,14124,22937798,1036.0225,10,2214034610292,22140.346102920055,22937798.0
2017-03-22 00:00:00+00:00,XBTUSD,1037.99,1120.0,1037.99,1111.78,23218,38653846,1091.2623,40,3542153524994,35421.53524994007,38653846.0
2017-03-23 00:00:00+00:00,XBTUSD,1111.78,1112.82,989.0,1036.31,31080,64913125,1037.0539,6350,6259395515062,62593.955150619564,64913125.0
2017-03-24 00:00:00+00:00,XBTUSD,1036.31,1052.62,1015.43,1031.01,12841,20108266,1034.8003,11,1943204405886,19432.044058859978,20108266.0
2017-03-25 00:00:00+00:00,XBTUSD,1031.01,1032.94,921.2,936.0,37561,64951798,973.236,3,6673813255567,66738.13255566965,64951798.0
2017-03-26 00:00:00+00:00,XBTUSD,936.0,971.98,889.88,965.08,32477,61314424,927.6008,2969,6610029445644,66100.29445643983,61314424.0
2017-03-27 00:00:00+00:00,XBTUSD,965.08,1005.07,944.24,964.71,31621,47108801,970.6947,1054,4853126595070,48531.26595070002,47108801.0
2017-03-28 00:00:00+00:00,XBTUSD,964.71,1042.96,956.76,1038.84,22922,33173819,1007.9832,10,3291122144266,32911.221442659975,33173819.0
2017-03-29 00:00:00+00:00,XBTUSD,1038.84,1065.98,1017.72,1042.37,19629,29478070,1042.405,1000,2827892597528,28278.925975280275,29478070.0
2017-03-30 00:00:00+00:00,XBTUSD,1042.37,1061.98,1008.02,1041.31,23772,33905422,1033.9658,11750,3279169858197,32791.69858196977,33905422.0
2017-03-31 00:00:00+00:00,XBTUSD,1041.31,1055.46,1019.8,1034.35,14792,15313239,1033.218,62,1482103248538,14821.032485380105,15313239.0
2017-04-01 00:00:00+00:00,XBTUSD,1034.35,1095.8,1034.35,1079.9,23226,30973280,1064.1241,6,2910689085826,29106.89085826006,30973280.0
2017-04-02 00:00:00+00:00,XBTUSD,1079.9,1104.7,1065.0,1090.7,15943,19277155,1083.8698,1,1778555552478,17785.55552477992,19277155.0
2017-04-03 00:00:00+00:00,XBTUSD,1090.7,1111.1,1075.9,1098.6,12132,16682232,1093.6851,28,1525339568890,15253.395688899918,16682232.0
2017-04-04 00:00:00+00:00,XBTUSD,1098.6,1155.4,1098.5,1145.7,17872,31513035,1132.9262,50,2781564274157,27815.642741570056,31513035.0
2017-04-05 00:00:00+00:00,XBTUSD,1145.7,1160.9,1122.2,1142.9,13216,20987411,1140.9143,12850,1839535590733,18395.35590733007,20987411.0
2017-04-06 00:00:00+00:00,XBTUSD,1142.9,1145.0,1107.0,1135.0,14117,19382938,1124.8974,1459,1723094867151,17230.94867151009,19382938.0
2017-04-07 00:00:00+00:00,XBTUSD,1135.0,1201.6,1134.3,1188.1,18106,28186329,1170.0285,71,2409038928170,24090.389281700034,28186329.0
2017-04-08 00:00:00+00:00,XBTUSD,1188.1,1204.9,1173.2,1191.9,16228,24879651,1189.8671,2000,2090984264966,20909.842649659982,24879651.0
2017-04-09 00:00:00+00:00,XBTUSD,1191.9,1198.5,1167.4,1183.8,10972,15059259,1183.6561,1,1272277184520,12722.771845200017,15059259.0
2017-04-10 00:00:00+00:00,XBTUSD,1183.8,1227.1,1176.9,1211.2,14647,18732082,1204.979,606,1554569595905,15545.695959049941,18732082.0
2017-04-11 00:00:00+00:00,XBTUSD,1211.2,1224.1,1201.1,1213.6,11669,16058919,1213.0181,10,1323884071002,13238.84071002003,16058919.0
2017-04-12 00:00:00+00:00,XBTUSD,1213.6,1238.5,1201.6,1224.0,11610,17908181,1220.718,50,1467024101048,14670.241010480035,17908181.0
2017-04-13 00:00:00+00:00,XBTUSD,1224.0,1228.3,1213.7,1217.1,8583,12500747,1220.8522,29,1023939036004,10239.390360040024,12500747.0
2017-04-14 00:00:00+00:00,XBTUSD,1217.1,1225.1,1128.0,1177.9,18444,35638175,1178.856,1,3023121228368,30231.212283680077,35638175.0
2017-04-15 00:00:00+00:00,XBTUSD,1177.9,1201.0,1173.7,1187.8,14541,18162898,1187.3946,3000,1529660360125,15296.603601250077,18162898.0
2017-04-16 00:00:00+00:00,XBTUSD,1187.8,1203.8,1125.0,1179.5,9410,12453014,1185.677,4,1050291885325,10502.918853249981,12453014.0
2017-04-17 00:00:00+00:00,XBTUSD,1179.5,1198.6,1174.8,1193.0,7417,7305886,1189.2586,1000,614325650744,6143.256507439999,7305886.0
2017-04-18 00:00:00+00:00,XBTUSD,1193.0,1225.0,1186.7,1197.0,16616,18209458,1202.241,387,1514627753196,15146.27753196002,18209458.0
2017-04-19 00:00:00+00:00,XBTUSD,1197.0,1221.1,1197.1,1209.3,10396,11300122,1211.035,20000,933096366651,9330.963666510064,11300122.0
2017-04-20 00:00:00+00:00,XBTUSD,1209.3,1216.8,1196.7,1209.6,12101,11647456,1206.7676,20107,965187373496,9651.873734959994,11647456.0
2017-04-21 00:00:00+00:00,XBTUSD,1209.6,1248.3,1210.0,1239.0,16728,18959907,1230.8601,4214,1540396746728,15403.967467279976,18959907.0
2017-04-22 00:00:00+00:00,XBTUSD,1239.0,1257.5,1237.8,1249.3,11503,14421415,1246.7118,460,1156768042208,11567.680422080059,14421415.0
2017-04-23 00:00:00+00:00,XBTUSD,1249.3,1255.0,1210.0,1243.0,14709,19863750,1236.2926,172,1606722937605,16067.229376049958,19863750.0
2017-04-24 00:00:00+00:00,XBTUSD,1243.0,1251.1,1230.6,1246.9,7091,7243533,1242.5447,2263,582966220104,5829.662201039969,7243533.0
2017-04-25 00:00:00+00:00,XBTUSD,1246.9,1258.5,1238.9,1255.5,5867,6407156,1248.2524,60,513296043827,5132.960438270001,6407156.0
2017-04-26 00:00:00+00:00,XBTUSD,1255.5,1290.4,1254.4,1277.9,13649,14007798,1275.4126,5315,1098298757168,10982.987571680129,14007798.0
2017-04-27 00:00:00+00:00,XBTUSD,1277.9,1316.7,1274.7,1296.4,18094,23479688,1297.3029,1000,1809898654092,18098.986540919934,23479688.0
2017-04-28 00:00:00+00:00,XBTUSD,1296.4,1357.0,1291.7,1344.3,17608,23736798,1329.416,59,1785522680139,17855.22680139011,23736798.0
2017-04-29 00:00:00+00:00,XBTUSD,1344.3,1362.2,1298.0,1339.7,23985,32294442,1328.3741,3855,2431128369431,24311.28369430984,32294442.0
2017-04-30 00:00:00+00:00,XBTUSD,1339.7,1356.1,1329.8,1347.4,14396,14063378,1342.6243,1,1047458922492,10474.58922491998,14063378.0
2017-05-01 00:00:00+00:00,XBTUSD,1347.4,1374.6,1330.0,1366.6,14535,17320159,1352.2102,160,1280885585840,12808.855858399993,17320159.0
2017-05-02 00:00:00+00:00,XBTUSD,1366.6,1449.7,1366.0,1422.3,28849,35495465,1413.2877,309,2511555138728,25115.551387279953,35495465.0
2017-05-03 00:00:00+00:00,XBTUSD,1422.3,1486.0,1408.3,1460.6,31037,42017488,1449.2544,136,2899271314056,28992.713140560238,42017488.0
